,rt_total,delay,perceivedTime,pTemporalErrorMs,pTemporalError,delayS,physicalDelay,physicalDelayMs,target.started,distractor.started,participant,congruency,expectation,isTrial,participant,stim_color,responsePointer.started,responsePointer.stopped,responseStarted,responseStarted
1173,1.3171441999857874,-33.0,1.03852,-11.91689999729384,-0.01191689999729384,-0.033,-0.033327799988910556,-33.327799988910556,1.050436899997294,1.0171091000083834,omer80G,met,0.8,trial,omer80G,green,2.30076,3.6179041999857873,3.1011184999952093,3.1011184999952093
1174,1.3838984000159056,233.0,1.38817,37.46899998242026,0.03746899998242026,0.233,0.23322059999918565,233.22059999918565,1.3507010000175796,1.5839216000167653,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30076,3.6846584000159055,2.30075549997855,2.30075549997855
1175,1.4670676000495622,-33.0,0.93014,-370.69630001172425,-0.37069630001172427,-0.033,-0.03328999999212101,-33.28999999212101,1.3008363000117242,1.2675463000196032,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30127,3.7683376000495623,2.551320400030818,2.551320400030818
1176,,-33.0,,,,-0.033,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1177,,-33.0,,,,-0.033,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1178,,-33.0,,,,-0.033,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1179,,-33.0,,,,-0.033,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1180,1.6675813000348576,33.0,0.16463,-152.1125999999977,-0.1521125999999977,0.033,0.03358490002574399,33.58490002574399,0.3167425999999977,0.3503275000257417,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30047,3.9680513000348574,2.7343027000315487,2.7343027000315487
1181,1.1504198000356367,-100.0,1.19318,-590.2791999999248,-0.5902791999999248,-0.1,-0.09926359995733947,-99.26359995733947,1.7834591999999247,1.6841956000425853,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30073,3.451149800035637,2.667510300001595,2.667510300001595
1182,2.3512627999927664,167.0,1.28078,46.57680002760145,0.04657680002760145,0.167,0.16635419998783618,166.35419998783618,1.2342031999723986,1.4005573999602348,omer80G,met,0.8,trial,omer80G,green,2.30108,4.652342799992766,2.617416699999012,2.617416699999012
1183,1.5836128000112808,-300.0,0.88864,-394.83990004112945,-0.39483990004112945,-0.3,-0.29990570002701145,-299.90570002701145,1.2834799000411294,0.983574200014118,omer80G,met,0.8,trial,omer80G,green,2.30086,3.884472800011281,3.0674150999984704,3.0674150999984704
1184,1.383863800007608,-300.0,1.37245,505.3223999904468,0.5053223999904468,-0.3,-0.29997849999926984,-299.97849999926984,0.8671276000095531,0.5671491000102833,omer80G,met,0.8,trial,omer80G,green,2.30074,3.684603800007608,2.800940000044648,2.800940000044648
1185,1.46733949999122,-33.0,1.19408,-239.57589994937177,-0.23957589994937178,-0.033,-0.03309889999218285,-33.09889999218285,1.4336558999493718,1.400556999957189,omer80G,met,0.8,trial,omer80G,green,2.30057,3.76790949999122,2.801011799951084,2.801011799951084
1186,1.1998452999893763,-100.0,1.41084,60.338500046320576,0.060338500046320576,-0.1,-0.10002229997189693,-100.02229997189693,1.3505014999536795,1.2504791999817826,omer80G,met,0.8,trial,omer80G,green,2.30117,3.501015299989376,2.6675854999921285,2.6675854999921285
1187,0.9004949000264704,33.0,1.0922,-141.86620003515827,-0.14186620003515826,0.033,0.03329940000548959,33.29940000548959,1.2340662000351583,1.267365600040648,omer80G,met,0.8,trial,omer80G,green,2.30112,3.2016149000264704,2.701328399998601,2.701328399998601
1188,0.9339820000455714,-300.0,0.98646,-147.43749999623768,-0.14743749999623768,-0.3,-0.30007800000021256,-300.07800000021257,1.1338974999962377,0.8338194999960251,omer80G,met,0.8,trial,omer80G,green,2.30085,3.2348320000455715,2.3008538000285625,2.3008538000285625
1189,0.9669257999938168,-300.0,1.1501,200.2273999689147,0.2002273999689147,-0.3,-0.2996563000488094,-299.6563000488094,0.9498726000310852,0.6502162999822758,omer80G,met,0.8,trial,omer80G,green,2.30077,3.2676957999938168,2.3007701000315137,2.3007701000315137
1190,1.417804299996868,-233.0,0.78331,-267.5957000163012,-0.2675957000163012,-0.233,-0.2339676000410691,-233.9676000410691,1.0509057000163011,0.816938099975232,omer80G,met,0.8,trial,omer80G,green,2.30093,3.718734299996868,3.234668400022201,3.234668400022201
1191,1.0006040999652632,100.0,0.9029,-14.410499993618542,-0.014410499993618542,0.1,0.09965970000484958,99.65970000484958,0.9173104999936186,1.0169701999984682,omer80G,met,0.8,trial,omer80G,green,2.30083,3.301434099965263,2.484187199966982,2.484187199966982
1192,1.3839384000396544,-167.0,1.13469,-32.67590000800813,-0.03267590000800813,-0.167,-0.16668590001063444,-166.68590001063444,1.167365900008008,1.0006799999973737,omer80G,met,0.8,trial,omer80G,green,2.30122,3.6851584000396542,3.151133500039577,3.151133500039577
1193,0.8333945999620296,-33.0,0.65023,-267.0559999816864,-0.2670559999816864,-0.033,-0.033529200009070226,-33.52920000907022,0.9172859999816864,0.8837567999726161,omer80G,met,0.8,trial,omer80G,green,2.30098,3.1343745999620296,2.3009779999847524,2.3009779999847524
1194,1.4671087999902852,33.0,0.43907,-477.93969997327764,-0.4779396999732776,0.033,0.033588699996471516,33.58869999647152,0.9170096999732776,0.9505983999697492,omer80G,met,0.8,trial,omer80G,green,2.30077,3.767878799990285,2.884440599998925,2.884440599998925
1195,0.9335656999924966,233.0,0.2687,-115.00539998868481,-0.11500539998868481,0.233,0.23305829998571426,233.05829998571426,0.3837053999886848,0.6167636999743991,omer80G,met,0.8,trial,omer80G,green,2.30103,3.2345956999924965,2.301025499997195,2.301025499997195
1196,0.833406800033301,-233.0,1.15991,-257.5036000219733,-0.25750360002197326,-0.233,-0.2335231999750249,-233.5231999750249,1.4174136000219733,1.1838904000469483,omer80G,met,0.8,trial,omer80G,green,2.30126,3.134666800033301,2.701249600038864,2.701249600038864
1197,1.017114800010789,-100.0,0.454,-62.93880005041136,-0.06293880005041136,-0.1,-0.10001750005176296,-100.01750005176297,0.5169388000504114,0.4169212999986484,omer80G,met,0.8,trial,omer80G,green,2.30073,3.317844800010789,2.300730700022541,2.300730700022541
1198,,167.0,,,,0.167,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1199,,167.0,,,,0.167,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1200,,167.0,,,,0.167,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1201,,167.0,,,,0.167,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1202,1.8837129999883286,167.0,1.57852,127.7863999903015,0.1277863999903015,0.167,0.16667050000978634,166.67050000978634,1.4507336000096984,1.6174041000194848,omer80G,met,0.8,trial,omer80G,green,2.30098,4.184692999988329,3.734696300001815,3.734696300001815
1203,1.0509328999840468,-233.0,1.23855,-545.4750000008381,-0.5454750000008382,-0.233,-0.2339714000117965,-233.9714000117965,1.7840250000008382,1.5500535999890417,omer80G,met,0.8,trial,omer80G,green,2.30023,3.351162899984047,2.60067719995277,2.60067719995277
1204,1.6009234999827853,100.0,1.11102,-372.70239997843294,-0.3727023999784329,0.1,0.10003129998221993,100.03129998221993,1.4837223999784328,1.5837536999606527,omer80G,met,0.8,trial,omer80G,green,2.30073,3.9016534999827854,2.7345689999638125,2.7345689999638125
1205,1.117493800021224,-33.0,0.23253,-251.18150001185015,-0.25118150001185013,-0.033,-0.03348600002937019,-33.48600002937019,0.4837115000118501,0.4502254999824799,omer80G,met,0.8,trial,omer80G,green,2.30073,3.418223800021224,2.3007279000012204,2.3007279000012204
1206,1.7839047999583193,33.0,0.89061,-9.611899966709302,-0.009611899966709303,0.033,0.03361270000459626,33.61270000459626,0.9002218999667093,0.9338345999713056,omer80G,met,0.8,trial,omer80G,green,2.30085,4.084754799958319,2.30084809998516,2.30084809998516
1207,1.5005677999978326,-167.0,1.25551,-294.8733999973723,-0.2948733999973723,-0.167,-0.16609189996961504,-166.09189996961504,1.5503833999973722,1.3842915000277571,omer80G,met,0.8,trial,omer80G,green,2.30084,3.8014077999978326,2.300835600006394,2.300835600006394
1208,1.0338880999790505,100.0,0.62914,-604.7466999489255,-0.6047466999489255,0.1,0.10034610005095601,100.34610005095601,1.2338866999489255,1.3342327999998815,omer80G,met,0.8,trial,omer80G,green,2.3009,3.3347880999790505,2.417685499996878,2.417685499996878
1209,1.0004350000347202,300.0,0.7478,-135.88530001025646,-0.13588530001025645,0.3,0.3000492000137456,300.0492000137456,0.8836853000102565,1.183734500024002,omer80G,met,0.8,trial,omer80G,green,2.30097,3.30140500003472,2.300966000009794,2.300966000009794
1210,0.8839496000115008,-33.0,1.36052,43.58869996013115,0.04358869996013115,-0.033,-0.032969299994874746,-32.969299994874746,1.3169313000398688,1.283962000044994,omer80G,met,0.8,trial,omer80G,green,2.30067,3.184619600011501,2.300666099996306,2.300666099996306
1211,0.8341928999600001,-100.0,1.60388,219.96980002347377,0.21996980002347377,-0.1,-0.10020739998435602,-100.20739998435602,1.3839101999765262,1.2837027999921702,omer80G,met,0.8,trial,omer80G,green,2.3009,3.13509289996,2.300897300010547,2.300897300010547
1212,0.8669556999991088,233.0,1.13906,-328.1190000284091,-0.3281190000284091,0.233,0.23358130000997335,233.58130000997335,1.467179000028409,1.7007603000383824,omer80G,met,0.8,trial,omer80G,green,2.30099,3.167945699999109,2.551301200001035,2.551301200001035
1213,2.4179200000040417,-33.0,0.25816,-458.6899999679625,-0.4586899999679625,-0.033,-0.0334084999631159,-33.4084999631159,0.7168499999679625,0.6834415000048466,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30067,4.718590000004042,2.300672299985308,2.300672299985308
1214,0.9007590000035242,233.0,0.44167,275.0514999787137,0.2750514999787137,0.233,0.23379909998038778,233.79909998038778,0.1666185000212863,0.4004176000016741,omer80G,met,0.8,trial,omer80G,green,2.3007,3.201459000003524,2.30070279998472,2.30070279998472
1215,2.2014687999566087,167.0,0.57113,-445.75299997476856,-0.4457529999747686,0.167,0.1667936000158079,166.7936000158079,1.0168829999747686,1.1836765999905765,omer80G,met,0.8,trial,omer80G,green,2.30075,4.502218799956609,2.300753699964844,2.300753699964844
1216,0.9503324999823048,100.0,0.7165,316.7516000298783,0.31675160002987834,0.1,0.10037870000815019,100.37870000815019,0.3997483999701217,0.5001270999782719,omer80G,met,0.8,trial,omer80G,green,2.30098,3.251312499982305,2.3009799999999814,2.3009799999999814
1217,1.2671599999536762,-100.0,0.53796,-562.621599981524,-0.5626215999815241,-0.1,-0.10016099998028949,-100.16099998028949,1.100581599981524,1.0004206000012346,omer80G,met,0.8,trial,omer80G,green,2.30135,3.568509999953676,2.3013481000089087,2.3013481000089087
1218,1.2666801000149177,-300.0,1.27057,-112.78780001943933,-0.11278780001943933,-0.3,-0.29959280003095046,-299.59280003095046,1.3833578000194393,1.0837649999884889,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30102,3.5677001000149176,2.600654600013513,2.600654600013513
1219,2.901240199972391,100.0,0.89814,315.1933000142314,0.3151933000142314,0.1,0.09996329998830333,99.96329998830333,0.5829466999857686,0.682909999974072,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30023,5.201470199972391,2.3002315999474376,2.3002315999474376
1220,2.217731300002299,-300.0,0.82481,-242.27340003388,-0.24227340003387998,-0.3,-0.3001492000184953,-300.1492000184953,1.06708340003388,0.7669342000153847,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30086,4.518591300002299,2.867759000044316,2.867759000044316
1221,2.0337205000152636,-167.0,0.824,-442.94980001775576,-0.44294980001775575,-0.167,-0.1668686000048185,-166.86860000481852,1.2669498000177557,1.1000812000129372,omer80G,met,0.8,trial,omer80G,green,2.30108,4.334800500015263,2.9175294000306167,2.9175294000306167
1222,1.1171686000076493,100.0,0.47942,79.4091000101343,0.07940910001013429,0.1,0.10021720000077039,100.21720000077039,0.4000108999898657,0.5002280999906361,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30074,3.417908600007649,2.884216499980539,2.884216499980539
1223,1.8674122000006026,300.0,0.53522,-165.00100000642237,-0.16500100000642237,0.3,0.3005139000015331,300.5139000015331,0.7002210000064224,1.0007349000079555,omer80G,met,0.8,trial,omer80G,green,2.301,4.168412200000603,3.134645499987528,3.134645499987528
1224,,300.0,,,,0.3,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1225,,300.0,,,,0.3,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1226,,300.0,,,,0.3,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1227,,300.0,,,,0.3,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1228,1.067270400037747,300.0,0.72375,-626.7284000106156,-0.6267284000106156,0.3,0.2998821000219325,299.8821000219325,1.3504784000106156,1.650360500032548,omer80G,met,0.8,trial,omer80G,green,2.30074,3.368010400037747,2.60075510002207,2.60075510002207
1229,0.950388799975757,100.0,1.1346,51.02330004833644,0.05102330004833644,0.1,0.10006270004669204,100.06270004669204,1.0835766999516636,1.1836393999983557,omer80G,met,0.8,trial,omer80G,green,2.30064,3.251028799975757,2.8177069999510422,2.8177069999510422
1230,2.0175834999850766,-167.0,1.53088,130.08750005403513,0.13008750005403513,-0.167,-0.16690669994568497,-166.90669994568498,1.4007924999459649,1.23388580000028,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30103,4.3186134999850765,2.3010292999679223,2.3010292999679223
1231,1.4007322999488188,-167.0,0.26515,-552.0547999687493,-0.5520547999687493,-0.167,-0.1670103999786079,-167.0103999786079,0.8172047999687493,0.6501943999901414,omer80G,met,0.8,trial,omer80G,green,2.30101,3.701742299948819,2.3010145999724045,2.3010145999724045
1232,1.4839892999994757,-233.0,0.31149,-154.8926000178233,-0.1548926000178233,-0.233,-0.23340339999413118,-233.40339999413118,0.4663826000178233,0.2329792000236921,omer80G,met,0.8,trial,omer80G,green,2.30067,3.784659299999476,2.3006667000008747,2.3006667000008747
1233,1.3667321999995412,100.0,0.73722,-463.1131999876537,-0.46311319998765366,0.1,0.10048969998024404,100.48969998024404,1.2003331999876536,1.3008228999678977,omer80G,met,0.8,trial,omer80G,green,2.30129,3.668022199999541,2.5844023000099696,2.5844023000099696
1234,1.367066699997578,167.0,0.57403,-642.9971999784742,-0.6429971999784743,0.167,0.1665084999985995,166.50849999859952,1.2170271999784743,1.3835356999770738,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30081,3.667876699997578,2.800981900014449,2.800981900014449
1235,1.0507334000284785,-300.0,1.09244,-57.845200041253044,-0.05784520004125304,-0.3,-0.3002424000296742,-300.2424000296742,1.1502852000412531,0.850042800011579,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30055,3.3512834000284784,2.567874500004109,2.567874500004109
1236,1.3336876999995297,-300.0,0.43168,-218.32279998639598,-0.21832279998639598,-0.3,-0.30002540000714367,-300.0254000071437,0.650002799986396,0.3499773999792523,omer80G,met,0.8,trial,omer80G,green,2.30086,3.63454769999953,2.300856699992437,2.300856699992437
1237,1.100474700035528,233.0,1.05369,-213.40600002504883,-0.21340600002504884,0.233,0.2335618999786675,233.5618999786675,1.2670960000250489,1.5006579000037163,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30075,3.401224700035528,2.5343098000157624,2.5343098000157624
1238,1.1005123999598063,-300.0,1.01767,-399.62989997111254,-0.39962989997111253,-0.3,-0.2838655000086874,-283.8655000086874,1.4172998999711126,1.1334343999624252,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30071,3.4012223999598064,2.3007140000117943,2.3007140000117943
1239,1.683721100033261,300.0,1.75549,221.79929998355007,0.22179929998355008,0.3,0.29989640001440443,299.89640001440443,1.53369070001645,1.8335871000308543,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30075,3.984471100033261,2.6841789000318386,2.6841789000318386
1240,1.350604800031539,300.0,1.12616,-24.15570004066425,-0.024155700040664252,0.3,0.2998176999972204,299.8176999972204,1.1503157000406643,1.4501334000378847,omer80G,met,0.8,trial,omer80G,green,2.30052,3.651124800031539,2.3005180000327528,2.3005180000327528
1241,1.5838938000243528,-167.0,1.30857,-492.2520000192523,-0.4922520000192523,-0.167,-0.16668189998017624,-166.68189998017624,1.8008220000192523,1.634140100039076,omer80G,met,0.8,trial,omer80G,green,2.30094,3.884833800024353,2.684535100008361,2.684535100008361
1242,1.3171025000094252,167.0,1.54383,493.34030000811447,0.49334030000811446,0.167,0.1671168000320904,167.1168000320904,1.0504896999918856,1.217606500023976,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30108,3.618182500009425,2.8181714999955148,2.8181714999955148
1243,1.034211600006763,-300.0,0.65715,-560.1387999913655,-0.5601387999913655,-0.3,-0.3004050999879837,-300.4050999879837,1.2172887999913655,0.9168837000033818,omer80G,met,0.8,trial,omer80G,green,2.30097,3.335181600006763,2.3009670000174083,2.3009670000174083
1244,1.051098899973649,33.0,0.84938,-434.5171999590283,-0.43451719995902827,0.033,0.03348879999248333,33.48879999248333,1.2838971999590283,1.3173859999515116,omer80G,met,0.8,trial,omer80G,green,2.30085,3.351948899973649,2.567917299980764,2.567917299980764
1245,1.033692300050948,-100.0,0.90436,-162.83420000445093,-0.16283420000445092,-0.1,-0.1002413999522106,-100.2413999522106,1.067194200004451,0.9669528000522404,omer80G,met,0.8,trial,omer80G,green,2.30096,3.334652300050948,2.3009561000508256,2.3009561000508256
1246,1.100383500000015,233.0,1.19545,328.42249999595793,0.32842249999595796,0.233,0.23335310001857557,233.35310001857556,0.8670275000040419,1.1003806000226175,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30102,3.401403500000015,2.3010246999911037,2.3010246999911037
1247,1.4172104000280048,-233.0,1.32255,-344.8404000199401,-0.3448404000199401,-0.233,-0.2335130000137724,-233.5130000137724,1.66739040001994,1.4338774000061676,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30084,3.718050400028005,2.734063000010792,2.734063000010792
1248,1.3840143000026233,-167.0,0.82798,-372.370500002969,-0.372370500002969,-0.167,-0.16676469997037202,-166.76469997037202,1.200350500002969,1.033585800032597,omer80G,met,0.8,trial,omer80G,green,2.30065,3.6846643000026233,2.300649999990128,2.300649999990128
1249,1.5838464999830157,-100.0,0.42227,-695.0382999885084,-0.6950382999885083,-0.1,-0.09996040002442896,-99.96040002442896,1.1173082999885082,1.0173478999640793,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30128,3.885126499983016,2.3012832999811508,2.3012832999811508
1250,,-233.0,,,,-0.233,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1251,,-233.0,,,,-0.233,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1252,,-233.0,,,,-0.233,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1253,,-233.0,,,,-0.233,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1254,0.9838804000298302,-233.0,0.5556,-278.0310000158847,-0.27803100001588466,-0.233,-0.2336607999750413,-233.6607999750413,0.8336310000158846,0.5999702000408433,omer80G,met,0.8,trial,omer80G,green,2.30063,3.28451040002983,2.3006341000436805,2.3006341000436805
1255,1.0172396000026724,33.0,0.82484,-192.23820000592616,-0.19223820000592617,0.033,0.03359939996153116,33.59939996153116,1.0170782000059262,1.0506775999674574,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30065,3.3178896000026725,2.3006526000099257,2.3006526000099257
1256,1.3171732999975792,-167.0,1.37608,342.0724000152389,0.34207240001523886,-0.167,-0.16659569996409096,-166.59569996409095,1.034007599984761,0.8674119000206701,omer80G,met,0.8,trial,omer80G,green,2.301,3.6181732999975793,2.7509679999784566,2.7509679999784566
1257,1.100235699984934,33.0,1.1244,140.46459997128702,0.14046459997128702,0.033,0.03332919999957085,33.32919999957085,0.983935400028713,1.017264600028284,omer80G,met,0.8,trial,omer80G,green,2.30099,3.401225699984934,2.300994799996261,2.300994799996261
1258,1.2336079999932648,-33.0,0.97652,209.40590001175187,0.20940590001175186,-0.033,-0.033628800010774285,-33.628800010774285,0.7671140999882482,0.7334852999774739,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30076,3.5343679999932647,2.300760400015861,2.300760400015861
1259,1.5671557999723031,167.0,0.93556,535.4558999989554,0.5354558999989554,0.167,0.16676250001182785,166.76250001182785,0.4001041000010445,0.5668666000128724,omer80G,met,0.8,trial,omer80G,green,2.30119,3.868345799972303,2.301188300014473,2.301188300014473
1260,0.9334404999836718,-33.0,1.23554,-431.78750000664957,-0.43178750000664956,-0.033,-0.032993300002999604,-32.993300002999604,1.6673275000066496,1.63433420000365,omer80G,met,0.8,trial,omer80G,green,2.30094,3.234380499983672,2.767742600000929,2.767742600000929
1261,1.0173595999722553,-233.0,1.10543,-695.3450000106171,-0.6953450000106172,-0.233,-0.2336600000271576,-233.6600000271576,1.800775000010617,1.5671149999834595,omer80G,met,0.8,trial,omer80G,green,2.30087,3.3182295999722555,2.80136909999419,2.80136909999419
1262,1.1668843000255156,-300.0,1.31431,-319.31909998977545,-0.3193190999897755,-0.3,-0.29968019999796525,-299.68019999796525,1.6336290999897756,1.3339488999918103,omer80G,met,0.8,trial,omer80G,green,2.30086,3.4677443000255157,2.417110899987165,2.417110899987165
1263,1.1171613000011256,233.0,1.44157,241.5009999868274,0.2415009999868274,0.233,0.23365870001725852,233.65870001725852,1.2000690000131726,1.4337277000304312,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30067,3.417831300001126,2.300669100019149,2.300669100019149
1264,1.617730099989362,300.0,1.1209,-263.25360002545636,-0.2632536000254564,0.3,0.30034039996098727,300.34039996098727,1.3841536000254564,1.6844939999864437,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30078,3.918510099989362,3.001144199981354,3.001144199981354
1265,1.4504465999736076,100.0,1.47124,-279.63209994671877,-0.2796320999467188,0.1,0.09983330004615709,99.83330004615709,1.7508720999467189,1.850705399992876,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30101,3.751456599973608,2.767779199988581,2.767779199988581
1266,3.4845351000098885,-167.0,1.62551,-208.66869999539105,-0.20866869999539106,-0.167,-0.166893900022842,-166.893900022842,1.834178699995391,1.667284799972549,omer80G,met,0.8,trial,omer80G,green,2.30089,5.785425100009888,3.251532199967187,3.251532199967187
1267,1.3848032999744446,-100.0,0.875,-692.097199964337,-0.692097199964337,-0.1,-0.10000979999313153,-100.00979999313154,1.567097199964337,1.4670873999712055,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30053,3.685333299974445,2.3005261999787763,2.3005261999787763
1268,1.5840202000328154,167.0,0.73689,-130.17610000692304,-0.13017610000692303,0.167,0.16655820002779365,166.55820002779365,0.8670661000069231,1.0336243000347167,omer80G,met,0.8,trial,omer80G,green,2.30083,3.8848502000328153,2.9008944000233896,2.9008944000233896
1269,1.034085699982401,300.0,0.53792,37.80279998069624,0.037802799980696244,0.3,0.3000383999897167,300.0383999897167,0.5001172000193037,0.8001556000090204,omer80G,met,0.8,trial,omer80G,green,2.30042,3.334505699982401,2.300419299979694,2.300419299979694
1270,1.017378599995058,233.0,1.07923,-421.46140002597133,-0.4214614000259713,0.233,0.23315480002202094,233.15480002202094,1.5006914000259712,1.7338462000479922,omer80G,met,0.8,trial,omer80G,green,2.30051,3.317888599995058,2.68480190000264,2.68480190000264
1271,1.0001200000453556,-167.0,1.29993,-500.65600002666935,-0.5006560000266693,-0.167,-0.16637839999748394,-166.37839999748394,1.8005860000266694,1.6342076000291854,omer80G,met,0.8,trial,omer80G,green,2.30108,3.3012000000453554,2.6174970000283797,2.6174970000283797
1272,1.8508085000343995,-300.0,1.23974,523.0983999890834,0.5230983999890835,-0.3,-0.3000622999970801,-300.0622999970801,0.7166416000109166,0.4165793000138365,omer80G,met,0.8,trial,omer80G,green,2.30089,4.151698500034399,2.9342458000173792,2.9342458000173792
1273,0.916997599993143,300.0,0.95871,7.866599969137522,0.007866599969137522,0.3,0.30015599995385867,300.15599995385867,0.9508434000308624,1.250999399984721,omer80G,met,0.8,trial,omer80G,green,2.30101,3.2180075999931432,2.3010050000157207,2.3010050000157207
1274,2.0508085000050627,-167.0,0.90154,151.2435000124015,0.1512435000124015,-0.167,-0.16645179997431114,-166.45179997431114,0.7502964999875985,0.5838447000132874,omer80G,met,0.8,trial,omer80G,green,2.30064,4.351448500005063,2.817595699976664,2.817595699976664
1275,2.1510742999695056,100.0,1.2533,-347.823499975074,-0.347823499975074,0.1,0.08317729999544099,83.17729999544099,1.601123499975074,1.684300799970515,omer80G,met,0.8,trial,omer80G,green,2.30103,4.4521042999695055,2.7681930999970064,2.7681930999970064
1276,,-33.0,,,,-0.033,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1277,,-33.0,,,,-0.033,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1278,,-33.0,,,,-0.033,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1279,,-33.0,,,,-0.033,,,,,omer80G,met,0.8,fam,omer80G,green,,,,
1280,0.9501350999702698,-33.0,0.78352,-549.948199998606,-0.549948199998606,-0.033,-0.03323250001994893,-33.23250001994893,1.333468199998606,1.300235699978657,omer80G,met,0.8,trial,omer80G,green,2.301,3.25113509997027,2.483910399954766,2.483910399954766
1281,1.1008115000159107,-300.0,1.0446,-489.21479997187834,-0.48921479997187833,-0.3,-0.2998596999677827,-299.8596999677827,1.5338147999718783,1.2339551000040956,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30051,3.4013215000159107,2.651237500016577,2.651237500016577
1282,0.9669738000283576,167.0,0.89039,-393.42679998710753,-0.3934267999871075,0.167,0.16664519999176264,166.64519999176264,1.2838167999871075,1.4504619999788702,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30091,3.2678838000283577,2.4675822000135668,2.4675822000135668
1283,1.5337051000008732,167.0,1.04463,144.5286000195145,0.1445286000195145,0.167,0.16653819999191888,166.53819999191887,0.9001013999804854,1.0666395999724043,omer80G,met,0.8,trial,omer80G,green,2.30104,3.834745100000873,2.3010388999828137,2.3010388999828137
1284,1.4172431000211279,-100.0,1.21507,14.850600005760883,0.014850600005760883,-0.1,-0.10005199996521696,-100.05199996521696,1.2002193999942392,1.1001674000290222,omer80G,met,0.8,trial,omer80G,green,2.3006,3.717843100021128,2.300602399976924,2.300602399976924
1285,1.3006268000283465,167.0,0.14758,-185.8579000007175,-0.1858579000007175,0.167,0.16682730003958568,166.82730003958568,0.3334379000007175,0.5002652000403032,omer80G,met,0.8,trial,omer80G,green,2.30097,3.6015968000283465,2.300970499985852,2.300970499985852
1286,2.383790499992687,-167.0,1.46729,-116.86770001010971,-0.11686770001010971,-0.167,-0.1670272999908775,-167.0272999908775,1.5841577000101097,1.4171304000192322,omer80G,unmet,0.1999999999999999,trial,omer80G,red,2.30127,4.685060499992687,2.6014485000050627,2.6014485000050627
1287,1.150508399989456,-100.0,1.29042,-310.3122000223213,-0.3103122000223213,-0.1,-0.10026810003910214,-100.26810003910214,1.6007322000223212,1.500464099983219,omer80G,met,0.8,trial,omer80G,green,2.30075,3.451258399989456,2.3007476999773644,2.3007476999773644
1288,1.184026599959079,100.0,0.93384,50.030300032030794,0.050030300032030794,0.1,0.10019070003181696,100.19070003181696,0.8838096999679692,0.9840003999997862,omer80G,met,0.8,trial,omer80G,green,2.30058,3.484606599959079,2.784717299975455,2.784717299975455
1289,1.1174611999794468,33.0,0.61846,34.73909999806435,0.03473909999806435,0.033,0.03335099999094382,33.35099999094382,0.5837209000019357,0.6170718999928795,omer80G,met,0.8,trial,omer80G,green,2.30091,3.418371199979447,2.8509796999860555,2.8509796999860555
